/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_14_489.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_14_489.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_14_489.jpg, 0, 0, 0, 8.427094E-05
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_14_595.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_14_595.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_14_595.jpg, 0, 0, 0, 7.832587E-05
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_14_699.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_14_699.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_14_699.jpg, 0, 0, 0, 7.827445E-05
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_14_804.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_14_804.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_14_804.jpg, 0, 0, 0, 7.997701E-05
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_14_907.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_14_907.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_14_907.jpg, 0, 0, 0, 7.872796E-05
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_021.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_021.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_021.jpg, 0, 0.1728989, 0, 0.1128295
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_114.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_114.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_114.jpg, 0, 0.480867, 0, 0.5166738
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_216.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_216.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_216.jpg, -0.07340097, 0.787797, 0, 1.221557
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_328.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_328.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_328.jpg, -0.3678149, 1, 0, 2.227519
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_434.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_434.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_434.jpg, -0.448851, 1, 0, 3.562574
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_541.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_541.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_541.jpg, -0.1490942, 1, 0, 4.735902
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_643.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_643.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_643.jpg, 0, 1, 0, 5.890465
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_746.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_746.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_746.jpg, 0, 1, 0, 7.037765
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_852.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_852.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_852.jpg, 0, 1, 0, 8.399999
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_15_957.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_15_957.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_15_957.jpg, -0.2950829, 1, 0, 9.497646
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_061.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_061.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_061.jpg, -0.607839, 1, 0, 10.51738
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_162.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_162.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_162.jpg, -0.3489779, 1, 0, 11.70613
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_285.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_285.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_285.jpg, 0, 1, 0, 12.97202
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_386.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_386.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_386.jpg, 0, 1, 0, 13.98733
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_488.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_488.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_488.jpg, -0.06370193, 1, 0, 14.98457
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_592.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_592.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_592.jpg, -0.432969, 1, 0, 16.17388
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_698.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_698.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_698.jpg, -0.2630521, 1, 0, 17.30805
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_801.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_801.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_801.jpg, 0, 1, 0, 18.1759
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_16_901.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_16_901.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_16_901.jpg, 0, 1, 0, 19.34314
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_088.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_088.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_088.jpg, -0.4616161, 1, 0, 20.88471
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_196.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_196.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_196.jpg, -0.136434, 1, 0, 22.09608
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_332.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_332.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_332.jpg, 0, 1, 0, 23.4801
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_439.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_439.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_439.jpg, 0, 1, 0, 24.44334
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_540.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_540.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_540.jpg, -0.06031198, 1, 0, 25.40689
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_643.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_643.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_643.jpg, -0.218622, 1, 0, 26.30808
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_749.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_749.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_749.jpg, 0, 1, 0, 27.43686
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_855.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_855.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_855.jpg, -0.1979309, 1, 0, 28.35857
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_17_959.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_17_959.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_17_959.jpg, -0.4903681, 1, 0, 29.14484
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_067.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_067.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_067.jpg, -0.7346549, 1, 0, 29.73973
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_171.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_171.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_171.jpg, -0.3720719, 1, 0, 30.19642
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_274.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_274.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_274.jpg, -0.0651598, 1, 0, 30.18874
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_379.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_379.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_379.jpg, 0, 1, 0, 30.18888
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_486.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_486.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_486.jpg, 0, 1, 0, 30.19017
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_594.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_594.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_594.jpg, 0.2624161, 1, 0, 30.16915
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_696.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_696.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_696.jpg, 0.303954, 1, 0, 30.17928
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_800.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_800.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_800.jpg, 0.01388097, 1, 0, 30.18875
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_18_900.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_18_900.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_18_900.jpg, 0, 1, 0, 30.18904
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_003.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_003.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_003.jpg, -0.2762611, 1, 0, 30.16535
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_110.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_110.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_110.jpg, -0.1370071, 1, 0, 30.1906
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_210.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_210.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_210.jpg, 0, 1, 0, 30.18937
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_318.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_318.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_318.jpg, 0, 1, 0, 30.19004
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_423.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_423.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_423.jpg, 0, 1, 0, 30.19021
/Users/Ragu/Desktop/IMG/center_2017_01_17_15_43_19_538.jpg, /Users/Ragu/Desktop/IMG/left_2017_01_17_15_43_19_538.jpg, /Users/Ragu/Desktop/IMG/right_2017_01_17_15_43_19_538.jpg, 0, 1, 0, 30.19136
